"Refid","Bibliography","User","Ris Code","Level","DE_DACRAH_OB4_Covetlab_k","studyID
Unique ID to link all observations from the same study or experiment","sampCountry
Country where study was performed","sampY
Year the study was conducted
(-1 if not reported)","agent
Causative agent of vector borne diseases","agentSubtype
Question form DACRAH1, no need to answer","agentSubtypeTypeWhat type of further detailed information is given regarding the agent.Select here, and type below.","agentSubtypeTypeWhat type of further detailed information is given regarding the agent.Select here, and type below._comment","agentDetails
The further information given regarding the sutype type given above. ","studyTargetHOST
Species target of the study. ","studyTargetHOST
Species target of the study. _comment","studyTargetVector
Please select the specific vector, for studies which were targetted at vectors. Leave EMPTY for animal treatemtn studies, not addressing any vector.","ageMonths
Age of animals in months
(-1 if not reported)","age
Age class of animals (DACRAH 1 question, do not use)","sampStrategy
Strategy used to select sampling units for inclusion in the study","sampStrategy
Strategy used to select sampling units for inclusion in the study_comment","sampUnit
Type of unit sampled in the study and reported in sampUnitSize","sampUnit
Type of unit sampled in the study and reported in sampUnitSize_comment","sampUnitSize
Number of units in the group (the number of units listed above (e.g. herds))","route
Method of application or treatment regime or administration method of vaccine","route
Method of application or treatment regime or administration method of vaccine_comment","intervention
Intervention or treatment","testsubstance
Insecticide or pharmaceutical substance","testsubstance2
Insecticide or pharmaceutical substance","testSubstanceCategorical","testSubstanceCategorical_comment","testSubstanceCategorical 2","Test Substance concentration/formulation IN PERCENTAGE","Test Substance 2 concentration/formulation IN PERCENTAGE","dosageFreq
Dosage frequency: number of doses (=how many times is the dose aministred?)","dosageFreq2
Dosage frequency: number of doses (=how many times is the dose aministred?)","dosageInterval
Dosage - interval at which the dose is given (days) (how many days are in between the administration of 2 doses)","dosageInterval2
Dosage - interval at which the dose is given (days) (how many days are in between the administration of 2 doses)","dose
quantity of vaccine/insecticide/pharmaceutical given - value reported in the study","dose2
quantity of vaccine/insecticide/pharmaceutical given - value reported in the study","doseUnits
Units of measurement for the reported parameter value","doseUnits
Units of measurement for the reported parameter value_comment","doseUnits2
Units of measurement for the reported parameter value","doseUnits2
Units of measurement for the reported parameter value_comment","SubstanceDoseComments
Add any other comments about dosage and the test substance.
Please try as much as possible to enter some quantitiative data
in the fields above (for instance the most frequent dosage regimen,
or the start regimen), and then add any additional details here.
Please also try to leave the testSubstance name as clean as possible","sampledMatrix
Tissue sampled for testing","sampledMatrix
Tissue sampled for testing_comment","anMethCode
Laboratory test used to analyse for virus, antibodies or antigens associated with the VBD","anMethCode
Laboratory test used to analyse for virus, antibodies or antigens associated with the VBD_comment","anMethText
Description of laboratory method (where relevant include method of calculation of cut-offs)","anMatText
Target of laboratory test","anMatText
Target of laboratory test_comment","timePoint
Indicate time point in days from the start of the study to which the following parameters (dead, clinical and tested) correspond","nAnimals
total number of animals in the group","clinical
Number of animals with clinical signs","Titres
What is the titre of neutrilising antibodies at the timepoint?","nTested
Number of samples tested","nPositive
Number of samples positive","nNegative
Number of samples negative","dead (or mortality)
Number of dead animals (if reported as percentage, please provide percentage -e.g. 20 for 20% - and change the units in the following question).","dead (or mortality) Units
Units of measurement of the reported dead/mortality","efficacy
1-RR","LCI_EF
Lower Confidence interval limit - Efficacy","UCI_EF
Upper confidence interval limit - Efficacy","Other outcomes: choose","Outcome: numerical value
 ","Outcome: units","OUTCOMESOtherComments
Please give any details that could not be reported in the format above.
Please first make sure to report as many results as possible in a quantitative format above, and leave any additional comments here.","Study design STRENGTHSAdd notes on the strengths of the study design.","Study design WEAKNESSESAdd any notes on the study design weaknesses - lack of proper controls, lack of proper analyses methods, flaws in the way data were reported, etc. What is the impact of these flaws on the use of the data collected?"
60259," E. Brianti, L. Falsone, E. Napoli, G. Gaglio, S. Giannetto, M.G. Pennisi, V. Priolo, M.S. Latrofa, V.D. Tarallo, F. Solari Basano, R. Nazzari, K. Deuster, M. Pollmeier, L. Gulotta, V. Colella, F. Dantas-Torres, G. Capelli, D. Otranto (2017).  Prevention of feline leishmaniosis with an imidacloprid 10%/flumethrin 4.5% polymer matrix collar Parasites and Vectors, 10(1),  #Pages#",Fernanda.dorea,,4,,1,Italy,2015,"Leishmania infantum",,,,,"Cat (Felis catus)",,sandflies,-1,,Unspecified,,"animal / individual",,104,"External use - collar/ear tag",,"Insecticide treatment",Imidacloprid,Flumethrin,flumethrin,,,,,2,2,210,210,10,4.5,percentage,,percentage,,"Seresto collar","Blood serum (as part-nature)",,"Immunofluorescence method",,"samples at cut-off dilution of 1:160",Antibody,,360,79,12,,79,1,78,,,0.75,,,,,,,,"No confidence interval limit-efficacy. No postive and negative control for PCR tests."
60259," E. Brianti, L. Falsone, E. Napoli, G. Gaglio, S. Giannetto, M.G. Pennisi, V. Priolo, M.S. Latrofa, V.D. Tarallo, F. Solari Basano, R. Nazzari, K. Deuster, M. Pollmeier, L. Gulotta, V. Colella, F. Dantas-Torres, G. Capelli, D. Otranto (2017).  Prevention of feline leishmaniosis with an imidacloprid 10%/flumethrin 4.5% polymer matrix collar Parasites and Vectors, 10(1),  #Pages#",Fernanda.dorea,,4,,1,Italy,2015,"Leishmania infantum",,,,,"Cat (Felis catus)",,sandflies,-1,,Unspecified,,"animal / individual",,104,"External use - collar/ear tag",,"Insecticide treatment",Imidacloprid,Flumethrin,flumethrin,,,,,2,2,210,210,10,4.5,percentage,,percentage,,"Seresto collar","Conjunctival swab",,"Real-Time PCR (qualitative or quantitative)",,"targeted L. infantum minicircle kinetoplast DNA","Nucleic acid",,360,79,12,,79,1,78,,,0.75,,,,,,,,"No confidence interval limit-efficacy. No postive and negative control for PCR tests."
60259," E. Brianti, L. Falsone, E. Napoli, G. Gaglio, S. Giannetto, M.G. Pennisi, V. Priolo, M.S. Latrofa, V.D. Tarallo, F. Solari Basano, R. Nazzari, K. Deuster, M. Pollmeier, L. Gulotta, V. Colella, F. Dantas-Torres, G. Capelli, D. Otranto (2017).  Prevention of feline leishmaniosis with an imidacloprid 10%/flumethrin 4.5% polymer matrix collar Parasites and Vectors, 10(1),  #Pages#",Fernanda.dorea,,4,,2,Italy,2015,"Leishmania infantum",,,,,"Cat (Felis catus)",,sandflies,-1,,Unspecified,,"animal / individual",,100,,,Control,"No treatment",,"CONTROL - no treatment/only supportive treatment",,,,,,,,,,,,,,,,"Animal blood",,"Real-Time PCR (qualitative or quantitative)",,"targeted L. infantum minicircle kinetoplast DNA","Nucleic acid",,360,80,28,,80,10,70,,,,,,,,,,,"No postive and negative control for PCR tests."
60259," E. Brianti, L. Falsone, E. Napoli, G. Gaglio, S. Giannetto, M.G. Pennisi, V. Priolo, M.S. Latrofa, V.D. Tarallo, F. Solari Basano, R. Nazzari, K. Deuster, M. Pollmeier, L. Gulotta, V. Colella, F. Dantas-Torres, G. Capelli, D. Otranto (2017).  Prevention of feline leishmaniosis with an imidacloprid 10%/flumethrin 4.5% polymer matrix collar Parasites and Vectors, 10(1),  #Pages#",Fernanda.dorea,,4,,2,Italy,2015,"Leishmania infantum",,,,,"Cat (Felis catus)",,sandflies,-1,,Unspecified,,"animal / individual",,100,,,Control,"No treatment",,"CONTROL - no treatment/only supportive treatment",,,,,,,,,,,,,,,,"Blood serum (as part-nature)",,"Immunofluorescence method",,"Samples at cut-off dilution 1:160",Antibody,,360,80,28,,80,3,77,,,,,,,,,,,"No postive and negative control for PCR tests."
60259," E. Brianti, L. Falsone, E. Napoli, G. Gaglio, S. Giannetto, M.G. Pennisi, V. Priolo, M.S. Latrofa, V.D. Tarallo, F. Solari Basano, R. Nazzari, K. Deuster, M. Pollmeier, L. Gulotta, V. Colella, F. Dantas-Torres, G. Capelli, D. Otranto (2017).  Prevention of feline leishmaniosis with an imidacloprid 10%/flumethrin 4.5% polymer matrix collar Parasites and Vectors, 10(1),  #Pages#",Fernanda.dorea,,4,,2,Italy,2015,"Leishmania infantum",,,,,"Cat (Felis catus)",,sandflies,-1,,Unspecified,,"animal / individual",,100,,,Control,"No treatment",,"CONTROL - no treatment/only supportive treatment",,,,,,,,,,,,,,,,"Blood serum (as part-nature)",,"Immunofluorescence method",,"Samples at cut-off dilution 1:80",Antibody,,360,80,28,,80,9,71,,,,,,,,,,,"No postive and negative control for PCR tests."
60259," E. Brianti, L. Falsone, E. Napoli, G. Gaglio, S. Giannetto, M.G. Pennisi, V. Priolo, M.S. Latrofa, V.D. Tarallo, F. Solari Basano, R. Nazzari, K. Deuster, M. Pollmeier, L. Gulotta, V. Colella, F. Dantas-Torres, G. Capelli, D. Otranto (2017).  Prevention of feline leishmaniosis with an imidacloprid 10%/flumethrin 4.5% polymer matrix collar Parasites and Vectors, 10(1),  #Pages#",Fernanda.dorea,,4,,2,Italy,2015,"Leishmania infantum",,,,,"Cat (Felis catus)",,sandflies,-1,,Unspecified,,"animal / individual",,100,,,Control,"No treatment",,"CONTROL - no treatment/only supportive treatment",,,,,,,,,,,,,,,,"Conjunctival swab",,"Real-Time PCR (qualitative or quantitative)",,"targeted L. infantum minicircle kinetoplast DNA","Nucleic acid",,360,80,28,,80,5,75,,,,,,,,,,,"No postive and negative control for PCR tests."
60323," S. Segarra, G. Miró, A. Montoya, L. Pardo-Marín, N. Boqué, L. Ferrer, J. Cerón (2017).  Randomized, allopurinol-controlled trial of the effects of dietary nucleotides and active hexose correlated compound in the treatment of canine leishmaniosis Veterinary Parasitology, 239(#issue#),  50",Fernanda.dorea,,4,,1,Spain,-1,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,-1,,"Convenience sampling",,"animal / individual",,29,"ORAL: UNSPECIFIED",,"Pharmaceutical treatment",Allopurinol,"N-methylglucamine antimoniate",allopurinol,,"meglumine antimoniate",,,360,56,0.5,0.5,10,50,mg/kg,,mg/kg,,,"Blood serum (as part-nature)",,"Enzyme linked immunosorbent assay (ELISA)",,,Antibody,,180,29,,2.61,29,,,,,,,,,,,"ELISA serology results expressed as mean titer of the group as arbitrary units of measurement.",,
60323," S. Segarra, G. Miró, A. Montoya, L. Pardo-Marín, N. Boqué, L. Ferrer, J. Cerón (2017).  Randomized, allopurinol-controlled trial of the effects of dietary nucleotides and active hexose correlated compound in the treatment of canine leishmaniosis Veterinary Parasitology, 239(#issue#),  50",Fernanda.dorea,,4,,1,Spain,-1,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,-1,,"Convenience sampling",,"animal / individual",,29,"ORAL: UNSPECIFIED",,"Pharmaceutical treatment",Allopurinol,"N-methylglucamine antimoniate",allopurinol,,"meglumine antimoniate",,,360,56,0.5,0.5,10,50,mg/kg,,mg/kg,,,"Blood serum (as part-nature)",,"Enzyme linked immunosorbent assay (ELISA)",,,Antibody,,30,29,,3.65,29,,,,,,,,,,,"ELISA serology results expressed as mean titer of the group as arbitrary units of measurement.",,
60323," S. Segarra, G. Miró, A. Montoya, L. Pardo-Marín, N. Boqué, L. Ferrer, J. Cerón (2017).  Randomized, allopurinol-controlled trial of the effects of dietary nucleotides and active hexose correlated compound in the treatment of canine leishmaniosis Veterinary Parasitology, 239(#issue#),  50",Fernanda.dorea,,4,,1,Spain,-1,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,-1,,"Convenience sampling",,"animal / individual",,29,"ORAL: UNSPECIFIED",,"Pharmaceutical treatment",Allopurinol,"N-methylglucamine antimoniate",allopurinol,,"meglumine antimoniate",,,360,56,0.5,0.5,10,50,mg/kg,,mg/kg,,,"Blood serum (as part-nature)",,"Enzyme linked immunosorbent assay (ELISA)",,,Antibody,,0,29,,4.32,29,,,,,,,,,,,"ELISA serology results expressed as mean titer of the group as arbitrary units of measurement.",,
60323," S. Segarra, G. Miró, A. Montoya, L. Pardo-Marín, N. Boqué, L. Ferrer, J. Cerón (2017).  Randomized, allopurinol-controlled trial of the effects of dietary nucleotides and active hexose correlated compound in the treatment of canine leishmaniosis Veterinary Parasitology, 239(#issue#),  50",Fernanda.dorea,,4,,2,Spain,-1,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,-1,,"Convenience sampling",,"animal / individual",,24,"ORAL: UNSPECIFIED",,"Pharmaceutical treatment","Actice hexose correlated compound","N-methylglucamine antimoniate",OTHERS,,,,,180,56,1,0.5,17,50,mg/kg,,mg/kg,,"Substance 3:  dietary nucleotides (Nucleoforce) orally, 180 doses, daily, 32 mg/kg.","Bone marrow (as part-nature)",,"Real-Time PCR (qualitative or quantitative)",,,"Nucleic acid",,0,24,,,24,,,,,,,,"RT-PCR parasite loads",5.23,"parasites/ng of DNA","Results expressed as parasites (mean number) per ng of DNA.",,
60323," S. Segarra, G. Miró, A. Montoya, L. Pardo-Marín, N. Boqué, L. Ferrer, J. Cerón (2017).  Randomized, allopurinol-controlled trial of the effects of dietary nucleotides and active hexose correlated compound in the treatment of canine leishmaniosis Veterinary Parasitology, 239(#issue#),  50",Fernanda.dorea,,4,,2,Spain,-1,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,-1,,"Convenience sampling",,"animal / individual",,24,"ORAL: UNSPECIFIED",,"Pharmaceutical treatment","Actice hexose correlated compound","N-methylglucamine antimoniate",OTHERS,,,,,180,56,1,0.5,17,50,mg/kg,,mg/kg,,"Substance 3:  dietary nucleotides (Nucleoforce) orally, 180 doses, daily, 32 mg/kg.","Bone marrow (as part-nature)",,"Real-Time PCR (qualitative or quantitative)",,,"Nucleic acid",,180,24,,,24,,,,,,,,"RT-PCR parasite loads",0.38,"parasites/ng of DNA","Results expressed as parasites (mean number) per ng of DNA.",,
60323," S. Segarra, G. Miró, A. Montoya, L. Pardo-Marín, N. Boqué, L. Ferrer, J. Cerón (2017).  Randomized, allopurinol-controlled trial of the effects of dietary nucleotides and active hexose correlated compound in the treatment of canine leishmaniosis Veterinary Parasitology, 239(#issue#),  50",Fernanda.dorea,,4,,2,Spain,-1,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,-1,,"Convenience sampling",,"animal / individual",,24,"ORAL: UNSPECIFIED",,"Pharmaceutical treatment","Actice hexose correlated compound","N-methylglucamine antimoniate",OTHERS,,"meglumine antimoniate",,,180,56,1,0.5,17,50,mg/kg,,mg/kg,,"Substance 3:  dietary nucleotides (Nucleoforce) orally, 180 doses, daily, 32 mg/kg.","Blood serum (as part-nature)",,"Enzyme linked immunosorbent assay (ELISA)",,,Antibody,,180,24,,3.41,24,,,,,,,,,,,"ELISA serology results expressed as mean titer of the group as arbitrary units of measurement.",,
60323," S. Segarra, G. Miró, A. Montoya, L. Pardo-Marín, N. Boqué, L. Ferrer, J. Cerón (2017).  Randomized, allopurinol-controlled trial of the effects of dietary nucleotides and active hexose correlated compound in the treatment of canine leishmaniosis Veterinary Parasitology, 239(#issue#),  50",Fernanda.dorea,,4,,2,Spain,-1,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,-1,,"Convenience sampling",,"animal / individual",,24,"ORAL: UNSPECIFIED",,"Pharmaceutical treatment","Actice hexose correlated compound","N-methylglucamine antimoniate",OTHERS,,,,,180,56,1,0.5,17,50,mg/kg,,mg/kg,,"Substance 3:  dietary nucleotides (Nucleoforce) orally, 180 doses, daily, 32 mg/kg.","Blood serum (as part-nature)",,"Enzyme linked immunosorbent assay (ELISA)",,,Antibody,,0,24,,4.46,24,,,,,,,,,,,"ELISA serology results expressed as mean titer of the group as arbitrary units of measurement.",,
60323," S. Segarra, G. Miró, A. Montoya, L. Pardo-Marín, N. Boqué, L. Ferrer, J. Cerón (2017).  Randomized, allopurinol-controlled trial of the effects of dietary nucleotides and active hexose correlated compound in the treatment of canine leishmaniosis Veterinary Parasitology, 239(#issue#),  50",Fernanda.dorea,,4,,2,Spain,-1,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,-1,,"Convenience sampling",,"animal / individual",,24,"ORAL: UNSPECIFIED",,"Pharmaceutical treatment","Actice hexose correlated compound","N-methylglucamine antimoniate",OTHERS,,,,,180,56,1,0.5,17,50,mg/kg,,mg/kg,,"Substance 3:  dietary nucleotides (Nucleoforce) orally, 180 doses, daily, 32 mg/kg.","Blood serum (as part-nature)",,"Enzyme linked immunosorbent assay (ELISA)",,,Antibody,,30,24,,3.68,24,,,,,,,,,,,"ELISA serology results expressed as mean titer of the group as arbitrary units of measurement.",,
60323," S. Segarra, G. Miró, A. Montoya, L. Pardo-Marín, N. Boqué, L. Ferrer, J. Cerón (2017).  Randomized, allopurinol-controlled trial of the effects of dietary nucleotides and active hexose correlated compound in the treatment of canine leishmaniosis Veterinary Parasitology, 239(#issue#),  50",Fernanda.dorea,,4,,1,Spain,-1,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,-1,,"Convenience sampling",,"animal / individual",,29,"ORAL: UNSPECIFIED",,"Pharmaceutical treatment",Allopurinol,"N-methylglucamine antimoniate",allopurinol,,"meglumine antimoniate",,,360,56,0.5,0.5,10,50,mg/kg,,mg/kg,,,"Bone marrow (as part-nature)",,"Real-Time PCR (qualitative or quantitative)",,,"Nucleic acid",,0,29,,,29,,,,,,,,"RT-PCR parasite loads",3.09,"parasites/ng of DNA","Results expressed as parasites (mean number) per ng of DNA.",,
60323," S. Segarra, G. Miró, A. Montoya, L. Pardo-Marín, N. Boqué, L. Ferrer, J. Cerón (2017).  Randomized, allopurinol-controlled trial of the effects of dietary nucleotides and active hexose correlated compound in the treatment of canine leishmaniosis Veterinary Parasitology, 239(#issue#),  50",Fernanda.dorea,,4,,1,Spain,-1,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,-1,,"Convenience sampling",,"animal / individual",,29,"ORAL: UNSPECIFIED",,"Pharmaceutical treatment",Allopurinol,"N-methylglucamine antimoniate",allopurinol,,"meglumine antimoniate",,,360,56,0.5,0.5,10,50,mg/kg,,mg/kg,,,"Bone marrow (as part-nature)",,"Real-Time PCR (qualitative or quantitative)",,,"Nucleic acid",,180,29,,,29,,,,,,,,"RT-PCR parasite loads",0.45,"parasites/ng of DNA","Results expressed as parasites (mean number) per ng of DNA.",,
60496," E. Papadopoulos, A. Angelou, A. Diakou, L. Halos, F. Beugnet (2017).  Five-month serological monitoring to assess the effectiveness of permethrin/fipronil (Frontline Tri-Act®) spot-on in reducing the transmission of Leishmania infantum in dogs Veterinary Parasitology: Regional Studies and Reports, 7(#issue#),  48",Fernanda.dorea,,4,,1,Greece,2015,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,sandflies,-1,,"Convenience sampling",,"animal / individual",,28,"External use - collar/ear tag",,"Insecticide treatment",Delthamethrin,,deltamethrin,,,,,1,,,,4,,percentage,,,,,"Blood serum (as part-nature)",,"Enzyme linked immunosorbent assay (ELISA)",,"SNAP Leishmania IDEXX kit",Antibody,,90,25,,,25,3,22,,,,,,,,,,,
60496," E. Papadopoulos, A. Angelou, A. Diakou, L. Halos, F. Beugnet (2017).  Five-month serological monitoring to assess the effectiveness of permethrin/fipronil (Frontline Tri-Act®) spot-on in reducing the transmission of Leishmania infantum in dogs Veterinary Parasitology: Regional Studies and Reports, 7(#issue#),  48",Fernanda.dorea,,4,,2,Greece,2015,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,sandflies,-1,,"Convenience sampling",,"animal / individual",,32,"External use - topic/spray",,"Insecticide treatment",Fipronil,Permethtin,fipronil,,permethrin,,,5,5,28,28,67.6,504.8,g/L,,g/L,,,"Blood serum (as part-nature)",,"Enzyme linked immunosorbent assay (ELISA)",,"SNAP Leishmania IDEXX kit",Antibody,,90,31,,,31,0,31,,,,,,,,,,,
61046," R. Kumar, A. Basu, S. Sinha, M. Das, P. Tripathi, A. Jain, C. Kumar, V. Atam, S. Khan, A.S. Singh (2016).  Role of oral Minocycline in acute encephalitis syndrome in India - a randomized controlled trial BMC Infectious Diseases, 16(1),  #Pages#",Fernanda.dorea,,4,,1,India,2013,"Japanese encephalitis virus",,,,,"Human (homo sapiens) ",,,-1,,"Convenience sampling",,"animal / individual",,13,OTHER,"ORAL: nasogastric tube","Pharmaceutical treatment",Minocyclin,,minocyclin,,,,,15,,0.5,,5,,mg/kg,,,,"For children < 12 years old: loading dose of 5 mg/kg/day followed by  2.5 mg/kg 12 hourly. For older: loading dose of 200 mg followed by 100 mg 12 hourly.  All patients received supportive treatment.","Blood serum (as part-nature)",,"IgM-capture ELISA (MAC-ELISA)",,,Antibody,,90,13,,,13,13,0,2,"individuals (animals or vectors)",,,,,,,,,"Not clear specific time point in which the results correspond.  It corresponds, however, to a test performed within the first 10 days of patients admission to the study."
61046," R. Kumar, A. Basu, S. Sinha, M. Das, P. Tripathi, A. Jain, C. Kumar, V. Atam, S. Khan, A.S. Singh (2016).  Role of oral Minocycline in acute encephalitis syndrome in India - a randomized controlled trial BMC Infectious Diseases, 16(1),  #Pages#",Fernanda.dorea,,4,,2,India,2013,"Japanese encephalitis virus",,,,,"Human (homo sapiens) ",,,-1,,"Convenience sampling",,"animal / individual",,14,OTHER,"ORAL: nasogastric tube",Placebo,Placebo,Ceftriaxone,"CONTROL - no treatment/only supportive treatment",,ceftriaxone,,,,8.5,,,,,,,,,,"Blood serum (as part-nature)",,"IgM-capture ELISA (MAC-ELISA)",,,Antibody,,90,14,,,14,14,0,5,"individuals (animals or vectors)",,,,,,,,,"Not clear specific time point in which the results correspond.  It corresponds, however, to a test performed within the first 10 days of patients admission to the study."
61051," E. Goyena, P. Pérez-Cutillas, L. Chitimia, J. Risueño, J.D. García-Martínez, L.J. Bernal, E. Berriatua (2016).  A cross-sectional study of the impact of regular use of insecticides in dogs on Canine Leishmaniosis seroprevalence in southeast Spain Preventive Veterinary Medicine, 124(#issue#),  78",Fernanda.dorea,,4,,1,Spain,2011,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,-1,,"Convenience sampling",,"animal / individual",,49,"External use - topic/spray",,"Insecticide treatment",Permethrin,Imidacloprid,permethrin,,imidacloprid,,,1,1,,,50,10,percentage,,percentage,,"treatment period 1-7 months.","Blood serum (as part-nature)",,"Enzyme linked immunosorbent assay (ELISA)",,"100 or 160",Antibody,,-1,49,,,,8,38,,,,,,,,,,,"Seroprevalence study with cross-sectional study design. Treatment substance information was captured through a questionnaire addressed to owners. Dosage frequency is not specified."
61051," E. Goyena, P. Pérez-Cutillas, L. Chitimia, J. Risueño, J.D. García-Martínez, L.J. Bernal, E. Berriatua (2016).  A cross-sectional study of the impact of regular use of insecticides in dogs on Canine Leishmaniosis seroprevalence in southeast Spain Preventive Veterinary Medicine, 124(#issue#),  78",Fernanda.dorea,,4,,2,Spain,2011,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,-1,,"Convenience sampling",,"animal / individual",,106,"External use - topic/spray",,"Insecticide treatment",Permethrin,Imidacloprid,permethrin,,imidacloprid,,,1,1,,,50,10,percentage,,percentage,,"treatment period 8-12 months.","Blood serum (as part-nature)",,"Enzyme linked immunosorbent assay (ELISA)",,"100 or 160",Antibody,,-1,106,,,,22,84,,,,,,,,,,,"Seroprevalence study with cross-sectional study design. Treatment substance information was captured through a questionnaire addressed to owners. Dosage frequency is not specified."
61051," E. Goyena, P. Pérez-Cutillas, L. Chitimia, J. Risueño, J.D. García-Martínez, L.J. Bernal, E. Berriatua (2016).  A cross-sectional study of the impact of regular use of insecticides in dogs on Canine Leishmaniosis seroprevalence in southeast Spain Preventive Veterinary Medicine, 124(#issue#),  78",Fernanda.dorea,,4,,3,Spain,2011,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,-1,,"Convenience sampling",,"animal / individual",,29,"External use - topic/spray",,"Insecticide treatment",Delthamethrin,,deltamethrin,,,,,,,,,65,,percentage,,,,"treatment period 8-12 months.","Blood serum (as part-nature)",,"Enzyme linked immunosorbent assay (ELISA)",,"100 or 160",Antibody,,-1,29,,,,7,22,,,,,,,,,,,"Seroprevalence study with cross-sectional study design. Treatment substance information was captured through a questionnaire addressed to owners. Dosage frequency is not specified."
61051," E. Goyena, P. Pérez-Cutillas, L. Chitimia, J. Risueño, J.D. García-Martínez, L.J. Bernal, E. Berriatua (2016).  A cross-sectional study of the impact of regular use of insecticides in dogs on Canine Leishmaniosis seroprevalence in southeast Spain Preventive Veterinary Medicine, 124(#issue#),  78",Fernanda.dorea,,4,,4,Spain,2011,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,-1,,"Convenience sampling",,"animal / individual",,53,"External use - topic/spray",,"Insecticide treatment",Permethrin,Imidacloprid,permethrin,,imidacloprid,,,,,,,50,10,percentage,,percentage,,"treatment period 8-12 months. A third insecticide treatment:  collar, delthametrin 4%, 12 months.","Blood serum (as part-nature)",,"Enzyme linked immunosorbent assay (ELISA)",,"100 or 160",Antibody,,-1,53,,,,3,50,,,,,,,,,,,"Seroprevalence study with cross-sectional study design. Treatment substance information was captured through a questionnaire addressed to owners. Dosage frequency is not specified."
61051," E. Goyena, P. Pérez-Cutillas, L. Chitimia, J. Risueño, J.D. García-Martínez, L.J. Bernal, E. Berriatua (2016).  A cross-sectional study of the impact of regular use of insecticides in dogs on Canine Leishmaniosis seroprevalence in southeast Spain Preventive Veterinary Medicine, 124(#issue#),  78",Fernanda.dorea,,4,,6,Spain,2011,"Leishmania infantum",,,,,"Dog (Canis lupus familiaris)",,,-1,,"Convenience sampling",,"animal / individual",,32,"External use - collar/ear tag",,"Insecticide treatment",Delthamethrin,,deltamethrin,,,,,,,,,4,,percentage,,,,"treatment period 3-9 months.","Blood serum (as part-nature)",,"Enzyme linked immunosorbent assay (ELISA)",,"100 or 160",Antibody,,-1,32,,,,7,25,,,,,,,,,,,"Seroprevalence study with cross-sectional study design. Treatment substance information was captured through a questionnaire addressed to owners. Dosage frequency is not specified."
